Date/Time Stamp,Pressure,X Axis,Y Axis,Z Axis
07:30:24,0.59,0.024,-0.032,0.932
07:30:25,0.59,0.016,-0.028,0.916
07:30:26,0.59,0.008,-0.028,0.936
07:30:27,0.59,0.016,-0.036,0.916
07:30:28,0.59,0.012,-0.02,0.932
07:30:29,0.59,0.024,-0.032,0.924
07:30:30,0.59,0.008,-0.024,0.936
07:30:31,0.59,0.012,-0.028,0.932
07:30:32,0.59,0.028,-0.024,0.94
07:30:33,0.59,0.02,-0.024,0.936
07:30:34,0.59,0.024,-0.024,0.928
07:30:35,0.59,0.016,-0.024,0.932
07:30:36,0.59,0.02,-0.032,0.932
07:30:37,0.59,0.008,-0.02,0.932
07:30:38,0.59,0.024,-0.032,0.932
07:30:39,0.59,0.02,-0.028,0.92
07:30:40,0.59,0.02,-0.028,0.932
07:30:41,0.59,0.02,-0.02,0.94
07:30:42,0.59,0.016,-0.032,0.94
07:30:43,0.59,0.016,-0.024,0.928
07:30:44,0.59,0.004,-0.02,0.936
07:30:45,0.59,0.016,-0.016,0.92
07:30:46,0.59,0.024,-0.028,0.944
07:30:47,0.59,0.012,-0.028,0.936
07:30:48,0.59,0.016,-0.024,0.928
07:30:49,0.59,0.016,-0.032,0.924
07:30:50,0.59,0.012,-0.028,0.932
07:30:51,0.59,0.02,-0.024,0.916
07:30:52,0.59,0.008,-0.016,0.94
07:30:53,0.59,0.02,-0.02,0.944
07:30:54,0.59,0.004,-0.024,0.92
07:30:55,0.59,0.016,-0.02,0.94
07:30:56,0.59,0.024,-0.02,0.928
07:30:57,0.59,0.016,-0.024,0.92
07:30:58,0.59,0.012,-0.028,0.94
07:30:59,0.59,0.024,-0.028,0.928
07:31:00,0.59,0.02,-0.02,0.932
07:31:01,0.59,0.02,-0.02,0.936
07:31:02,0.59,0.024,-0.024,0.928
07:31:03,0.59,0.016,-0.032,0.932
07:31:04,0.59,0.016,-0.012,0.928
07:31:05,0.59,0.016,-0.044,0.94
07:31:06,0.59,0.02,-0.012,0.936
07:31:07,0.59,0.008,-0.024,0.944
07:31:08,0.59,0.012,-0.02,0.92
07:31:09,0.59,0.012,-0.016,0.932
07:31:10,0.59,0.024,-0.024,0.928
07:31:11,0.59,0.012,-0.024,0.928
07:31:12,0.59,0.024,-0.02,0.932
07:31:13,0.59,0.02,-0.024,0.936
07:31:14,0.59,0.02,-0.02,0.924
07:31:15,0.59,0.02,-0.024,0.928
07:31:16,0.59,0.016,-0.024,0.928
07:31:17,0.59,0.012,-0.032,0.936
07:31:18,0.59,0.016,-0.016,0.932
07:31:19,0.59,0.012,-0.016,0.928
07:31:20,0.59,0.024,-0.028,0.924
07:31:21,0.59,0.012,-0.024,0.92
07:31:22,0.59,0.008,-0.036,0.936
07:31:23,0.59,0.016,-0.016,0.924
07:31:24,0.59,0.02,-0.02,0.944
07:31:25,0.59,0.004,-0.028,0.928
07:31:26,0.59,0.024,-0.032,0.924
07:31:27,0.59,0.012,-0.02,0.936
07:31:28,0.59,0.016,-0.02,0.932
07:31:29,0.59,0.012,-0.024,0.916
07:31:30,0.59,0.028,-0.012,0.916
07:31:31,0.59,0.02,-0.024,0.932
07:31:32,0.59,0.02,-0.028,0.924
07:31:33,0.59,0.016,-0.024,0.928
07:31:34,0.59,0.02,-0.024,0.936
07:31:35,0.59,0.024,-0.036,0.924
07:31:36,0.59,0.012,-0.024,0.936
07:31:37,0.59,0.02,-0.032,0.932
07:31:38,0.59,0.024,-0.032,0.928
07:31:39,0.59,0.02,-0.032,0.94
07:31:40,0.59,0.02,-0.024,0.932
07:31:41,0.59,0.012,-0.032,0.944
07:31:42,0.59,0.016,-0.032,0.94
07:31:43,0.59,0.004,-0.028,0.92
07:31:44,0.59,0.02,-0.036,0.92
07:31:45,0.59,0.02,-0.024,0.94
07:31:46,0.59,0.016,-0.028,0.924
07:31:47,0.59,0.02,-0.032,0.928
07:31:48,0.59,0.02,-0.032,0.932
07:31:49,0.59,0.024,-0.032,0.932
07:31:50,0.59,0.012,-0.028,0.936
07:31:51,0.59,0.016,-0.024,0.924
07:31:52,0.59,0.02,-0.016,0.932
07:31:53,0.59,0.012,-0.028,0.928
07:31:54,0.59,0.02,-0.016,0.932
07:31:55,0.59,0.016,-0.024,0.936
07:31:56,0.59,0.02,-0.028,0.936
07:31:57,0.59,0.02,-0.028,0.928
07:31:58,0.59,0.012,-0.032,0.932
07:31:59,0.59,0.008,-0.032,0.932
07:32:00,0.59,0.016,-0.024,0.928
07:32:01,0.59,0.016,-0.024,0.92
07:32:02,0.59,0.02,-0.012,0.932
07:32:03,0.59,0.016,-0.04,0.92
07:32:04,0.59,0.012,-0.02,0.94
07:32:05,0.59,0.02,-0.028,0.92
07:32:06,0.59,0.016,-0.028,0.94
07:32:07,0.59,0.02,-0.028,0.932
07:32:08,0.59,0.012,-0.028,0.932
07:32:09,0.59,0.012,-0.024,0.928
07:32:10,0.59,0.008,-0.024,0.928
07:32:11,0.59,0.02,-0.024,0.932
07:32:12,0.59,0.012,-0.024,0.932
07:32:13,0.59,0.02,-0.02,0.94
07:32:14,0.59,0.008,-0.02,0.944
07:32:15,0.59,0.012,-0.02,0.94
07:32:16,0.59,0.016,-0.032,0.924
07:32:17,0.59,0.012,-0.016,0.944
07:32:18,0.59,0.012,-0.028,0.928
07:32:19,0.59,0.024,-0.02,0.94
07:32:20,0.59,0.02,-0.012,0.936
07:32:21,0.59,0.024,-0.032,0.944
07:32:22,0.59,0.012,-0.032,0.924
07:32:23,0.59,0.02,-0.032,0.94
07:32:24,0.59,0.02,-0.028,0.932
07:32:25,0.59,0.024,-0.028,0.932
07:32:26,0.59,0.02,-0.032,0.936
07:32:27,0.59,0.024,-0.02,0.94
07:32:28,0.59,0.012,-0.016,0.944
07:32:29,0.59,0.016,-0.032,0.924
07:32:30,0.59,0.016,-0.036,0.92
07:32:31,0.59,0.02,-0.032,0.936
07:32:32,0.59,0.02,-0.028,0.924
07:32:33,0.59,0.016,-0.024,0.928
07:32:34,0.59,0.008,-0.028,0.928
07:32:35,0.59,0.016,-0.02,0.936
07:32:36,0.59,0.02,-0.024,0.936
07:32:37,0.59,0.02,-0.024,0.936
07:32:38,0.59,0.016,-0.028,0.928
07:32:39,0.59,0.016,-0.016,0.944
07:32:40,0.59,0.02,-0.024,0.94
07:32:41,0.59,0.012,-0.024,0.928
07:32:42,0.59,0.02,-0.024,0.932
07:32:43,0.59,0.008,-0.024,0.916
07:32:44,0.59,0.012,-0.032,0.924
07:32:45,0.59,0.016,-0.032,0.924
07:32:46,0.59,0.012,-0.028,0.92
07:32:47,0.59,0.028,-0.028,0.936
07:32:48,0.59,0.012,-0.028,0.94
07:32:49,0.59,0.008,-0.028,0.928
07:32:50,0.59,0.016,-0.016,0.936
07:32:51,0.59,0.008,-0.028,0.928
07:32:52,0.59,0.016,-0.036,0.928
07:32:53,0.59,0.016,-0.036,0.928
07:32:54,0.59,0.02,-0.028,0.932
07:32:55,0.59,0.012,-0.028,0.936
07:32:56,0.59,0.024,-0.028,0.94
07:32:57,0.59,0.02,-0.04,0.936
07:32:58,0.59,0.02,-0.024,0.932
07:32:59,0.59,0.012,-0.032,0.924
07:33:00,0.62,0.024,-0.032,0.932
07:33:01,0.59,0.02,-0.024,0.932
07:33:02,0.59,0.008,-0.028,0.936
07:33:03,0.59,0.012,-0.024,0.932
07:33:04,0.59,0.012,-0.02,0.928
07:33:05,0.59,0.012,-0.02,0.928
07:33:06,0.59,0.024,-0.028,0.924
07:33:07,0.59,0.024,-0.024,0.94
07:33:08,0.59,0.02,-0.02,0.924
07:33:09,0.59,0.016,-0.024,0.916
07:33:10,0.59,0.008,-0.024,0.932
07:33:11,0.59,0.02,-0.028,0.948
07:33:12,0.59,0.02,-0.024,0.92
07:33:13,0.59,0.016,-0.028,0.924
07:33:14,0.59,0.02,-0.036,0.928
07:33:15,0.59,0.012,-0.016,0.924
07:33:16,0.59,0.016,-0.028,0.92
07:33:17,0.59,0.028,-0.036,0.924
07:33:18,0.59,0.02,-0.02,0.932
07:33:19,0.62,0.004,-0.032,0.936
07:33:20,0.59,0.012,-0.028,0.936
07:33:21,0.59,0.012,-0.02,0.928
07:33:22,0.59,0.02,-0.028,0.932
07:33:23,0.59,0.012,-0.028,0.924
07:33:24,0.59,0.028,-0.028,0.94
07:33:25,0.59,0.024,-0.028,0.932
07:33:26,0.59,0.016,-0.024,0.932
07:33:27,0.59,0.016,-0.016,0.936
07:33:28,0.59,0.02,-0.028,0.936
07:33:29,0.59,0.02,-0.036,0.936
07:33:30,0.59,0.016,-0.024,0.94
07:33:31,0.59,0.016,-0.024,0.928
07:33:32,0.59,0.016,-0.036,0.936
07:33:33,0.59,0.016,-0.028,0.936
07:33:34,0.59,0.02,-0.028,0.936
07:33:35,0.59,0.016,-0.024,0.916
07:33:36,0.59,0.012,-0.028,0.928
07:33:37,0.59,0.008,-0.024,0.936
07:33:38,0.56,0.016,-0.024,0.944
07:33:39,0.59,0.016,-0.028,0.932
07:33:40,0.59,0.02,-0.032,0.932
07:33:41,0.59,0.02,-0.024,0.932
07:33:42,0.59,0.008,-0.036,0.928
07:33:43,0.59,0.012,-0.02,0.94
07:33:44,0.59,0.012,-0.024,0.936
07:33:45,0.59,0.012,-0.024,0.92
07:33:46,0.59,0.008,-0.028,0.936
07:33:47,0.59,0.012,-0.024,0.936
07:33:48,0.59,0.02,-0.028,0.928
07:33:49,0.59,0.012,-0.024,0.928
07:33:50,0.59,0.016,-0.028,0.936
07:33:51,0.59,0.008,-0.036,0.936
07:33:52,0.59,0.02,-0.028,0.924
07:33:53,0.59,0.02,-0.012,0.928
07:33:54,0.59,0.02,-0.036,0.944
07:33:55,0.59,0.016,-0.024,0.92
07:33:56,0.59,0.016,-0.02,0.944
07:33:57,0.59,0.016,-0.028,0.936
07:33:58,0.59,0.016,-0.024,0.936
07:33:59,0.59,0.016,-0.02,0.936
07:34:00,0.59,0.012,-0.024,0.94
07:34:01,0.59,0.016,-0.02,0.924
07:34:02,0.59,0.016,-0.028,0.928
07:34:03,0.59,0.016,-0.028,0.932
07:34:04,0.59,0.016,-0.032,0.928
07:34:05,0.59,0.012,-0.016,0.944
07:34:06,0.59,0.008,-0.028,0.924
07:34:07,0.59,0.02,-0.02,0.912
07:34:08,0.59,0.016,-0.024,0.932
07:34:09,0.59,0.012,-0.032,0.924
07:34:10,0.59,0.024,-0.02,0.928
07:34:11,0.59,0.012,-0.028,0.932
07:34:12,0.59,0.016,-0.032,0.928
07:34:13,0.59,0.016,-0.028,0.936
07:34:14,0.59,0.02,-0.016,0.924
07:34:15,0.59,0.016,-0.02,0.94
07:34:16,0.59,0.008,-0.02,0.928
07:34:17,0.59,0.016,-0.024,0.928
07:34:18,0.59,0.016,-0.04,0.932
07:34:19,0.59,0.032,-0.032,0.932
07:34:20,0.59,0.016,-0.024,0.94
07:34:21,0.59,0.012,-0.028,0.928
07:34:22,0.59,0.024,-0.024,0.936
07:34:23,0.59,0.004,-0.016,0.936
07:34:24,0.59,0.02,-0.024,0.92
07:34:25,0.59,0.012,-0.024,0.936
07:34:26,0.59,0.008,-0.024,0.924
07:34:27,0.59,0.024,-0.02,0.932
07:34:28,0.59,0.028,-0.024,0.92
07:34:29,0.59,0.02,-0.02,0.94
07:34:30,0.59,0.012,-0.012,0.936
07:34:31,0.59,0.016,-0.032,0.924
07:34:32,0.59,0.02,-0.028,0.924
07:34:33,0.59,0.008,-0.044,0.928
07:34:34,0.59,0.016,-0.024,0.932
07:34:35,0.59,0.024,-0.028,0.932
07:34:36,0.59,0.02,-0.02,0.928
07:34:37,0.59,0.008,-0.028,0.944
07:34:38,0.56,0.02,-0.028,0.944
07:34:39,0.59,0.028,-0.024,0.928
07:34:40,0.59,0.02,-0.024,0.94
07:34:41,0.59,0.016,-0.02,0.94
07:34:42,0.59,0.012,-0.024,0.928
07:34:43,0.59,0.024,-0.012,0.94
07:34:44,0.59,0.024,-0.024,0.936
07:34:45,0.59,0.016,-0.024,0.932
07:34:46,0.59,0.012,-0.028,0.932
07:34:47,0.59,0.02,-0.016,0.928
07:34:48,0.59,0.008,-0.028,0.936
07:34:49,0.59,0.012,-0.024,0.936
07:34:50,0.59,0.02,-0.024,0.936
07:34:51,0.59,0.016,-0.02,0.936
07:34:52,0.59,0.024,-0.02,0.928
07:34:53,0.59,0.016,-0.028,0.94
07:34:54,0.59,0.008,-0.028,0.928
07:34:55,0.59,0.012,-0.028,0.932
07:34:56,0.59,0.02,-0.032,0.932
07:34:57,0.59,0.016,-0.024,0.932
07:34:58,0.59,0.016,-0.016,0.936
07:34:59,0.59,0.02,-0.032,0.928
07:35:00,0.59,0.02,-0.024,0.936
07:35:01,0.59,0.012,-0.032,0.928
07:35:02,0.59,0.016,-0.028,0.936
07:35:03,0.59,0.012,-0.024,0.932
07:35:04,0.59,0.016,-0.036,0.936
07:35:05,0.59,0.02,-0.024,0.928
07:35:06,0.59,0.012,-0.032,0.936
07:35:07,0.59,0.02,-0.028,0.928
07:35:08,0.59,0.02,-0.016,0.92
07:35:09,0.59,0.016,-0.036,0.932
07:35:10,0.59,0.024,-0.024,0.936
07:35:11,0.59,0.02,-0.028,0.936
07:35:12,0.59,0.016,-0.028,0.932
07:35:13,0.59,0.016,-0.028,0.94
07:35:14,0.59,0.012,-0.024,0.932
07:35:15,0.59,0.008,-0.032,0.928
07:35:16,0.59,0.024,-0.028,0.928
07:35:17,0.59,0.02,-0.02,0.924
07:35:18,0.59,0.016,-0.024,0.924
07:35:19,0.59,0.024,-0.024,0.936
07:35:20,0.59,0.02,-0.028,0.924
07:35:21,0.59,0.016,-0.028,0.936
07:35:22,0.59,0.012,-0.048,0.924
07:35:23,0.59,0.012,-0.028,0.932
07:35:24,0.59,0.012,-0.02,0.94
07:35:25,0.59,0.016,-0.02,0.936
07:35:26,0.59,0.028,-0.02,0.928
07:35:27,0.59,0.012,-0.028,0.928
07:35:28,0.59,0.02,-0.036,0.928
07:35:29,0.59,0.016,-0.02,0.936
07:35:30,0.59,0.024,-0.024,0.936
07:35:31,0.59,0.02,-0.024,0.932
07:35:32,0.59,0.016,-0.028,0.928
07:35:33,0.59,0.012,-0.02,0.928
07:35:34,0.59,0.012,-0.028,0.932
07:35:35,0.59,0.016,-0.032,0.936
07:35:36,0.59,0.016,-0.028,0.924
07:35:37,0.59,0.02,-0.032,0.928
07:35:38,0.59,0.02,-0.028,0.928
07:35:39,0.59,0.024,-0.024,0.94
07:35:40,0.59,0.028,-0.036,0.936
07:35:41,0.59,0.02,-0.024,0.94
07:35:42,0.59,0.024,-0.02,0.94
07:35:43,0.59,0.024,-0.024,0.932
07:35:44,0.59,0.02,-0.036,0.944
07:35:45,0.59,0.02,-0.028,0.924
07:35:46,0.59,0.028,-0.024,0.924
07:35:47,0.59,0.02,-0.028,0.944
07:35:48,0.59,0.004,-0.024,0.944
07:35:49,0.59,0.02,-0.02,0.948
07:35:50,0.59,0.02,-0.024,0.932
07:35:51,0.59,0.012,-0.032,0.924
07:35:52,0.59,0.012,-0.024,0.94
07:35:53,0.59,0.024,-0.028,0.928
07:35:54,0.59,0.012,-0.028,0.94
07:35:55,0.59,0.02,-0.032,0.92
07:35:56,0.59,0.028,-0.036,0.944
07:35:57,0.59,0.012,-0.02,0.944
07:35:58,0.59,0.012,-0.028,0.932
07:35:59,0.59,0.024,-0.02,0.932
07:36:00,0.59,0.028,-0.02,0.928
07:36:01,0.59,0.016,-0.024,0.94
07:36:02,0.59,0.012,-0.036,0.928
07:36:03,0.59,0.016,-0.02,0.928
07:36:04,0.59,0.02,-0.016,0.94
07:36:05,0.59,0.028,-0.02,0.92
07:36:06,0.59,0.024,-0.028,0.936
07:36:07,0.59,0.02,-0.024,0.928
07:36:08,0.59,0.016,-0.024,0.928
07:36:09,0.59,0.008,-0.024,0.92
07:36:10,0.59,0.016,-0.024,0.928
07:36:11,0.59,0.016,-0.024,0.928
07:36:12,0.59,0.024,-0.032,0.924
07:36:13,0.59,0.024,-0.032,0.94
07:36:14,0.59,0.016,-0.024,0.932
07:36:15,0.59,0.016,-0.028,0.932
07:36:16,0.59,0.028,-0.028,0.928
07:36:17,0.59,0,-0.02,0.928
07:36:18,0.59,0.02,-0.028,0.932
07:36:19,0.59,0.02,-0.008,0.932
07:36:20,0.59,0.016,-0.028,0.936
07:36:21,0.59,0.024,-0.02,0.932
07:36:22,0.59,0.012,-0.036,0.936
07:36:23,0.59,0.02,-0.028,0.936
07:36:24,0.59,0.012,-0.02,0.932
07:36:25,0.59,0.016,-0.024,0.928
07:36:26,0.59,0.016,-0.024,0.936
07:36:27,0.59,0.012,-0.016,0.924
07:36:28,0.59,0.02,-0.024,0.94
07:36:29,0.59,0.016,-0.036,0.936
07:36:30,0.59,0.024,-0.032,0.944
07:36:31,0.59,0.028,-0.024,0.924
07:36:32,0.59,0.012,-0.024,0.924
07:36:33,0.59,0.024,-0.028,0.92
07:36:34,0.59,0.016,-0.028,0.932
07:36:35,0.59,0.016,-0.028,0.928
07:36:36,0.59,0.028,-0.02,0.924
07:36:37,0.59,0.02,-0.02,0.924
07:36:38,0.59,0.024,-0.036,0.924
07:36:39,0.59,0.016,-0.024,0.924
07:36:40,0.59,0.02,-0.024,0.928
07:36:41,0.59,0.016,-0.012,0.928
07:36:42,0.59,0.016,-0.024,0.924
07:36:43,0.59,0.016,-0.032,0.932
07:36:44,0.59,0.02,-0.032,0.928
07:36:45,0.59,0.016,-0.032,0.936
07:36:46,0.59,0.016,-0.028,0.936
07:36:47,0.59,0.02,-0.032,0.936
07:36:48,0.59,0.012,-0.032,0.928
07:36:49,0.59,0.02,-0.028,0.928
07:36:50,0.59,0.016,-0.024,0.936
07:36:51,0.59,0.016,-0.024,0.932
07:36:52,0.59,0.024,-0.032,0.936
07:36:53,0.59,0.012,-0.024,0.936
07:36:54,0.59,0.02,-0.028,0.908
07:36:55,0.59,0.02,-0.012,0.928
07:36:56,0.59,0.02,-0.024,0.924
07:36:57,0.59,0.008,-0.024,0.932
07:36:58,0.59,0.02,-0.032,0.936
07:36:59,0.59,0.016,-0.028,0.924
07:37:00,0.59,0.008,-0.028,0.928
07:37:01,0.59,0.02,-0.02,0.944
07:37:02,0.59,0.016,-0.036,0.932
07:37:03,0.59,0.02,-0.016,0.932
07:37:04,0.59,0.024,-0.024,0.94
07:37:05,0.59,0.012,-0.024,0.932
07:37:06,0.59,0.02,-0.02,0.936
07:37:07,0.59,0.016,-0.02,0.924
07:37:08,0.59,0.012,-0.028,0.92
07:37:09,0.59,0.02,-0.028,0.932
07:37:10,0.59,0.012,-0.02,0.932
07:37:11,0.59,0.024,-0.024,0.924
07:37:12,0.59,0.012,-0.028,0.94
07:37:13,0.59,0.016,-0.028,0.924
07:37:14,0.59,0.02,-0.032,0.936
07:37:15,0.59,0.012,-0.032,0.924
07:37:16,0.59,0.016,-0.024,0.932
07:37:17,0.59,0.02,-0.024,0.936
07:37:18,0.59,0.008,-0.02,0.932
07:37:19,0.59,0.02,-0.024,0.936
07:37:20,0.59,0.02,-0.04,0.936
07:37:21,0.59,0.02,-0.016,0.948
07:37:22,0.59,0.012,-0.028,0.932
07:37:23,0.59,0.02,-0.02,0.932
07:37:24,0.59,0.008,-0.024,0.94
07:37:25,0.59,0.012,-0.016,0.936
07:37:26,0.59,0.22,-0.032,1.008
07:37:27,0.62,0.02,0.044,0.96
07:37:28,0.62,0.012,-0.012,0.928
07:37:29,0.59,0.016,-0.016,0.936
07:37:30,0.59,0.016,-0.02,0.932
07:37:31,0.59,0.028,-0.024,0.932
07:37:32,0.59,0.02,-0.02,0.924
07:37:33,0.59,0.02,-0.024,0.932
07:37:34,0.62,0.016,-0.02,0.936
07:37:35,0.59,0.02,-0.016,0.94
07:37:36,0.59,0.024,-0.012,0.936
07:37:37,0.59,0.02,-0.024,0.928
07:37:38,0.59,0.02,-0.008,0.932
07:37:39,0.59,0.02,-0.016,0.932
07:37:40,0.59,0.028,-0.02,0.92
07:37:41,0.59,0.016,-0.028,0.94
07:37:42,0.59,0.024,-0.02,0.932
07:37:43,0.59,0.02,-0.016,0.932
07:37:44,0.59,0.024,-0.02,0.936
07:37:45,0.59,0.032,-0.02,0.932
07:37:46,0.59,0.032,-0.02,0.936
07:37:47,0.59,0.02,-0.016,0.936
07:37:48,0.59,0.032,-0.016,0.94
07:37:49,0.59,0.016,-0.008,0.92
07:37:50,0.59,0.016,-0.028,0.932
07:37:51,0.59,0.024,-0.02,0.928
07:37:52,0.59,0.016,-0.028,0.92
07:37:53,0.59,0.016,-0.028,0.924
07:37:54,0.59,0.016,-0.02,0.924
07:37:55,0.59,0.02,-0.016,0.936
07:37:56,0.59,0.016,-0.02,0.932
07:37:57,0.59,0.02,-0.02,0.932
07:37:58,0.59,0.02,-0.012,0.932
07:37:59,0.59,0.028,-0.032,0.92
07:38:00,0.59,0.012,-0.02,0.932
07:38:01,0.59,0.032,-0.028,0.932
07:38:02,0.59,0.016,-0.02,0.944
07:38:03,0.59,0.032,-0.02,0.932
07:38:04,0.62,0.02,-0.016,0.936
07:38:05,0.59,0.016,-0.024,0.928
07:38:06,0.59,0.016,-0.02,0.932
07:38:07,0.59,0.016,-0.008,0.924
07:38:08,0.59,0.016,-0.016,0.936
07:38:09,0.59,0.016,-0.024,0.924
07:38:10,0.59,0.032,-0.016,0.928
07:38:11,0.59,0.02,-0.016,0.932
07:38:12,0.59,0.02,-0.016,0.928
07:38:13,0.59,0.02,-0.024,0.924
07:38:14,0.59,0.02,-0.024,0.928
07:38:15,0.59,0.024,-0.028,0.936
07:38:16,0.59,0.024,-0.016,0.932
07:38:17,0.59,0.02,-0.032,0.928
07:38:18,0.59,0.016,-0.024,0.936
07:38:19,0.59,0.016,-0.02,0.94
07:38:20,0.59,0.024,-0.032,0.936
07:38:21,0.59,0.02,-0.02,0.924
07:38:22,0.59,0.028,-0.02,0.932
07:38:23,0.59,0.012,-0.02,0.932
07:38:24,0.59,0.02,-0.02,0.92
07:38:25,0.59,0.024,-0.024,0.936
07:38:26,0.59,0.024,-0.02,0.92
07:38:27,0.62,0.024,-0.028,0.932
07:38:28,0.59,0.016,-0.016,0.928
07:38:29,0.59,0.02,-0.016,0.936
07:38:30,0.59,0.016,-0.032,0.94
07:38:31,0.59,0.012,-0.028,0.944
07:38:32,0.59,0.028,-0.02,0.932
07:38:33,0.59,0.016,-0.028,0.928
07:38:34,0.59,0.02,-0.02,0.936
07:38:35,0.59,0.028,-0.028,0.932
07:38:36,0.59,0.032,-0.016,0.936
07:38:37,0.59,0.016,-0.028,0.928
07:38:38,0.59,0.016,-0.024,0.924
07:38:39,0.59,0.02,-0.02,0.932
07:38:40,0.59,0.016,-0.02,0.94
07:38:41,0.59,0.024,-0.012,0.936
07:38:42,0.59,0.024,-0.012,0.928
07:38:43,0.59,0.012,-0.02,0.932
07:38:44,0.59,0.016,-0.028,0.936
07:38:45,0.59,0.024,-0.02,0.936
07:38:46,0.59,0.028,-0.02,0.916
07:38:47,0.59,0.008,-0.012,0.936
07:38:48,0.59,0.016,-0.012,0.928
07:38:49,0.59,0.02,-0.036,0.932
07:38:50,0.59,0.016,-0.032,0.932
07:38:51,0.59,0.024,-0.032,0.944
07:38:52,0.59,0.024,-0.02,0.932
07:38:53,0.59,0.02,-0.02,0.928
07:38:54,0.59,0.024,-0.016,0.928
07:38:55,0.59,0.02,-0.028,0.928
07:38:56,0.59,0.02,-0.012,0.94
07:38:57,0.59,0.016,-0.036,0.94
07:38:58,0.59,0.02,-0.02,0.924
07:38:59,0.59,0.028,-0.02,0.936
07:39:00,0.59,0.024,-0.012,0.928
07:39:01,0.59,0.016,-0.028,0.92
07:39:02,0.59,0.028,-0.02,0.928
07:39:03,0.59,0.012,-0.032,0.932
07:39:04,0.59,0.028,-0.012,0.932
07:39:05,0.59,0.02,-0.02,0.928
07:39:06,0.59,0.016,-0.02,0.936
07:39:07,0.59,0.024,-0.012,0.948
07:39:08,0.59,0.024,-0.016,0.94
07:39:09,0.62,0.024,-0.02,0.94
07:39:10,0.62,-0.484,-0.012,-0.2
07:39:11,0.62,0.032,-0.024,0.932
07:39:12,0.62,0.036,-0.032,0.932
07:39:13,0.62,0.04,-0.02,0.94
07:39:14,0.62,0.032,-0.024,0.92
07:39:15,0.62,0.024,-0.02,0.94
07:39:16,0.62,-0.64,0.028,0.7
07:39:17,0.62,0.992,-0.432,1.12
07:39:18,0.87,0.528,-0.484,0.42
07:39:19,0.87,0.196,-0.556,0.668
07:39:20,0.84,-0.164,-0.128,0.86
07:39:21,0.81,0.352,-0.064,0.704
07:39:22,0.81,0.496,0.464,0.6
07:39:23,0.84,0.368,0.908,0.132
07:39:24,0.81,0.256,0.672,0.852
07:39:25,0.81,0.404,0.984,-0.476
07:39:26,0.81,0.584,0.46,0.628
07:39:27,0.81,0.656,0.672,0.436
07:39:28,0.81,0.448,0.02,0.908
07:39:29,0.78,1.284,0.368,0.724
07:39:30,0.78,0.596,-0.184,0.62
07:39:31,1.12,0.124,0.176,1.008
07:39:32,1.03,-0.044,0.052,0.896
07:39:33,0.75,-0.06,-0.124,0.988
07:39:34,0.62,-0.048,-0.228,0.96
07:39:35,0.59,0.276,0.068,0.988
07:39:36,2.46,0.548,0.124,0.78
07:39:37,0.59,0.58,0.372,0.888
07:39:38,0.62,-0.248,-0.384,1.012
07:39:39,0.62,-0.404,-0.348,0.76
07:39:40,0.62,-0.32,-0.296,0.86
07:39:41,0.62,0.456,-0.58,0.308
07:39:42,0.62,0.54,-0.676,0.328
07:39:43,0.59,-0.092,-1.028,-0.244
07:39:44,0.62,0.86,-0.68,0.736
07:39:45,0.62,0.932,-0.508,0.028
07:39:46,0.59,0.996,-0.112,-0.28
07:39:47,0.62,0.78,-0.28,0.552
07:39:48,0.59,0.784,-0.228,0.52
07:39:49,0.59,0.776,-0.236,0.52
07:39:50,0.62,0.788,-0.188,0.52
07:39:51,0.59,0.8,-0.548,0.18
07:39:52,0.59,0.792,-0.604,0.052
07:39:53,0.62,0.792,-0.62,0.028
07:39:54,0.59,0.792,-0.636,0.008
07:39:55,0.59,0.768,-0.644,-0.004
07:39:56,0.59,0.772,-0.656,-0.036
07:39:57,0.59,0.768,-0.648,-0.04
07:39:58,0.59,0.752,-0.68,-0.056
07:39:59,0.59,0.748,-0.676,-0.152
07:40:00,0.59,0.056,-0.684,-0.784
07:40:01,0.59,-0.224,-0.872,-0.636
07:40:02,0.59,0.36,-0.528,-0.72
07:40:03,0.59,0.824,-0.216,-0.528
07:40:04,0.59,1.096,0.056,-0.116
07:40:05,0.59,0.888,-0.036,-0.456
07:40:06,0.59,0.516,-0.78,-0.448
07:40:07,0.59,-0.18,-0.584,0.692
07:40:08,0.59,-0.02,-0.34,0.844
07:40:09,0.59,0.448,0.556,0.96
07:40:10,0.59,0.264,-0.116,0.876
07:40:11,0.59,0.26,-0.392,0.904
07:40:12,0.59,0.088,-0.048,0.948
07:40:13,0.59,-0.316,-0.052,0.856
07:40:14,0.59,0.204,0.28,0.644
07:40:15,0.59,0.212,0.304,0.808
07:40:16,0.59,0.412,-0.052,0.864
07:40:17,0.59,0.188,-0.504,0.788
07:40:18,0.59,-0.084,-0.464,0.796
07:40:19,0.59,-0.64,-0.444,0.548
07:40:20,0.59,-0.768,-0.3,0.508
07:40:21,0.59,-0.652,-0.228,0.656
07:40:22,0.59,-0.532,-0.216,0.772
07:40:23,0.59,-0.604,-0.196,0.712
07:40:24,0.59,-1.032,-0.088,-0.052
07:40:25,0.59,-0.692,0.096,-0.856
07:40:26,0.56,0.04,0.288,0.896
07:40:27,0.59,-0.02,0.284,0.936
07:40:28,0.59,-0.24,0.324,0.86
07:40:29,0.59,-0.832,0.372,0.144
